country,age,gender,occupation,asset_id,image_url
委内瑞拉,31,女,地铁工作人员,asset-20260224194409-dmr79,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/98197db2dc270ac1-asset-20260224194409-dmr79.png
中国,38,女,教师,asset-20260224201156-dz6ml,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/dd8ed806e224d386-asset-20260224201156-dz6ml.png
泰国,59,女,会计,asset-20260224201407-vkb7j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/da8bfa2a414f3f86-asset-20260224201407-vkb7j.png
巴西,48,女,护工/家政工,asset-20260224202908-nx6bz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fda4aaaf29a972a4-asset-20260224202908-nx6bz.png
乌克兰,47,女,护工/家政工,asset-20260224195335-6fsvm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/48160a23d3f237a3-asset-20260224195335-6fsvm.png
南非,35,男,科学家/研究员,asset-20260224203326-dnccp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3358fed8c064103c-asset-20260224203326-dnccp.png
中国,38,男,建筑师,asset-20260224202158-29dzl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4eeab40e6f861dbc-asset-20260224202158-29dzl.png
中国,23,男,小贩/摊贩,asset-20260224202024-vhggm,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/12d2efd5a05796e3-asset-20260224202024-vhggm.png
乌克兰,61,女,作家,asset-20260224195415-rpkh9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6de7e8a59c8a7c9a-asset-20260224195415-rpkh9.png
牙买加,27,女,企业家/CEO,asset-20260224202650-7zlxz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b1f2e6c1e495dc99-asset-20260224202650-7zlxz.png
埃塞俄比亚,51,男,DJ/音乐制作人,asset-20260224203415-zsf4t,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/46da73c249062278-asset-20260224203415-zsf4t.png
意大利,54,男,银行柜员,asset-20260224200212-zx9ms,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eedd8e22dd8af014-asset-20260224200212-zx9ms.png
牙买加,47,女,导游,asset-20260224202719-z646z,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2730c1a74acfa9c8-asset-20260224202719-z646z.png
印度尼西亚,47,女,网红/主播,asset-20260224201135-ts5n6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/822078edbafc5ac2-asset-20260224201135-ts5n6.png
中国,48,女,瑜伽/普拉提教练,asset-20260224201307-z2xk5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/746dbf39aaf688d9-asset-20260224201307-z2xk5.png
俄罗斯,35,女,模特,asset-20260224194706-sght6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/32a30bc1b84a85c9-asset-20260224194706-sght6.png
奥地利,27,男,环卫工人,asset-20260224195800-nl4x5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4974076aecb70f6c-asset-20260224195800-nl4x5.png
巴基斯坦,18,女,作家,asset-20260224195015-k6qh2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/8ecf7f865aaaa924-asset-20260224195015-k6qh2.png
中国,51,女,外贸业务员,asset-20260224201353-7k9h7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/30712b47dd080d8d-asset-20260224201353-7k9h7.png
中国,94,女,退休人员,asset-20260224201514-nfnn7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/eb649eb3831f07d6-asset-20260224201514-nfnn7.png
埃塞俄比亚,19,女,服务员,asset-20260224202634-fdnxj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/32f64a19e1b2a956-asset-20260224202634-fdnxj.png
危地马拉,22,男,小贩/摊贩,asset-20260224200022-6zvgh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4e178d4a3c17472d-asset-20260224200022-6zvgh.png
日本,23,女,律师,asset-20260224200824-mqlzx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e3984a8f7daaa711-asset-20260224200824-mqlzx.png
波兰,29,男,歌手,asset-20260224195525-8pmhd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/80b5dcff00d5d813-asset-20260224195525-8pmhd.png
日本,34,女,烧烤师傅,asset-20260224200720-xfsgr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/02212c6e2df428ac-asset-20260224200720-xfsgr.png
中国,53,男,快递员,asset-20260224202158-2tnjg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bda7a598eb0baf3e-asset-20260224202158-2tnjg.png
亚美尼亚,20,女,幼师,asset-20260224194911-kkxk7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/56e78e5057b37c9f-asset-20260224194911-kkxk7.png
中国,46,男,养蜂人,asset-20260224202048-2pbhn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/16478a806462e3dc-asset-20260224202048-2pbhn.png
德国,30,女,空姐/空少,asset-20260224194757-bc2p2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d953f19a865d7994-asset-20260224194757-bc2p2.png
俄罗斯,30,女,健身教练,asset-20260224195008-ss5v2,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/56265f6ed010001e-asset-20260224195008-ss5v2.png
埃塞俄比亚,26,女,瑜伽/普拉提教练,asset-20260224202515-95kxh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/83a8e95d9f9a991f-asset-20260224202515-95kxh.png
中国,27,女,环卫工人,asset-20260224200901-5f8s6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/480785668a0b01b3-asset-20260224200901-5f8s6.png
西班牙,26,男,挖掘机司机/塔吊司机,asset-20260224195825-zl9cd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4fc772527aac52eb-asset-20260224195825-zl9cd.png
意大利,38,女,婚礼策划师,asset-20260224195102-466qn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d127a9ec71142917-asset-20260224195102-466qn.png
中国,31,女,外贸业务员,asset-20260224200846-qxmkf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0e767d6c6f4e8c2c-asset-20260224200846-qxmkf.png
津巴布韦,24,女,服务员,asset-20260224202453-lvpwn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2b8aaa10721f2ae4-asset-20260224202453-lvpwn.png
中国,76,女,退休人员,asset-20260224201510-w8xgw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bc50d52136553c83-asset-20260224201510-w8xgw.png
韩国,29,男,工厂工人,asset-20260224201709-kmsqq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c37bb809eadee122-asset-20260224201709-kmsqq.png
中国,30,女,火锅店员工,asset-20260224200400-l6h56,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/12208015485072e1-asset-20260224200400-l6h56.png
蒙古国,35,男,养蜂人,asset-20260224201601-9hvtn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/3611a3e0d48155a8-asset-20260224201601-9hvtn.png
秘鲁,54,女,文员/行政,asset-20260224195221-njxwr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/24be6ab3dc0ec295-asset-20260224195221-njxwr.png
中国,46,女,地铁工作人员,asset-20260224201215-24rbn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5a47260e1131c175-asset-20260224201215-24rbn.png
马里,19,女,美甲师,asset-20260224202633-vs94s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/2d33ba61d1977ef1-asset-20260224202633-vs94s.png
阿根廷,63,男,会计,asset-20260224202228-6h2cs,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ef19268729b7c2c4-asset-20260224202228-6h2cs.png
加拿大,18,男,多肉/花卉种植员,asset-20260224201708-mmhsp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c307606edc093bdf-asset-20260224201708-mmhsp.png
厄立特里亚,49,男,外卖员,asset-20260224203345-fwj8j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d77f9804025b80d1-asset-20260224203345-fwj8j.png
荷兰,49,女,茶艺师,asset-20260224201138-lh9x8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a908765ba7442dbf-asset-20260224201138-lh9x8.png
中国,46,男,律师,asset-20260224202133-76fvw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f299093ce6539a34-asset-20260224202133-76fvw.png
丹麦,32,女,外贸业务员,asset-20260224194631-kz77d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c6576385605d86a7-asset-20260224194631-kz77d.png
印度,92,女,退休人员,asset-20260224195435-2lq2g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f256f3597bd3cd3d-asset-20260224195435-2lq2g.png
法国,35,女,护士,asset-20260224194804-zqkw5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5a7cbd4e5260570a-asset-20260224194804-zqkw5.png
秘鲁,18,男,拉面师傅,asset-20260224200018-dr88v,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e95ece588ef91926-asset-20260224200018-dr88v.png
法国,20,男,企业家/CEO,asset-20260224195933-26bhf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7102dff9e8149bc5-asset-20260224195933-26bhf.png
瑞典,67,男,企业高管,asset-20260224200302-86tqz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fbdd9f89a1240516-asset-20260224200302-86tqz.png
秘鲁,54,男,心理咨询师,asset-20260224200112-5gnbj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/99f7a16508cccd6c-asset-20260224200112-5gnbj.png
德国,20,男,歌手,asset-20260224195948-2b6p9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b69607a633538d48-asset-20260224195948-2b6p9.png
美国,42,男,外贸业务员,asset-20260224202126-dtcp4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f0dac6d2eaa5c3d4-asset-20260224202126-dtcp4.png
英国,40,女,文员/行政,asset-20260224195324-tjvkp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ec2b8e612f707853-asset-20260224195324-tjvkp.png
美国,31,女,幼师,asset-20260224202650-96ctq,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5a8540d813459434-asset-20260224202650-96ctq.png
埃塞俄比亚,23,女,外贸业务员,asset-20260224202340-hxldp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d688ac26ef107e13-asset-20260224202340-hxldp.png
美国,23,女,宠物美容师,asset-20260224194456-9hxc7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d82ecbc3994c914d-asset-20260224194456-9hxc7.png
阿联酋,64,女,服务员,asset-20260224195424-qg6mx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/158da5c4ecd15328-asset-20260224195424-qg6mx.png
中国,18,女,保险业务员,asset-20260224200717-n587h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/46a33c841ae3386f-asset-20260224200717-n587h.png
尼泊尔,25,男,建筑师,asset-20260224201742-vpdhg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0c1cf5b9348bf9ec-asset-20260224201742-vpdhg.png
越南,30,女,地铁工作人员,asset-20260224200821-vckd7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bab696ae1b9bd978-asset-20260224200821-vckd7.png
中国,28,女,农业专家,asset-20260224200934-4nrqt,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6ba9323d8d437cce-asset-20260224200934-4nrqt.png
南非,23,女,电竞选手,asset-20260224202508-rrn4h,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c81942586b8a5edc-asset-20260224202508-rrn4h.png
哥伦比亚,25,男,木匠,asset-20260224195959-zm8zh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f7d8b9b0c0bda3d8-asset-20260224195959-zm8zh.png
中国,40,男,文员/行政,asset-20260224202043-t8qxl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/54a69f2e23624d8c-asset-20260224202043-t8qxl.png
美国,51,女,教师,asset-20260224202823-4qn7p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bd552ba3abfaacdf-asset-20260224202823-4qn7p.png
捷克,31,女,建筑师,asset-20260224194902-hkzdl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cd22c0d0bd117b9c-asset-20260224194902-hkzdl.png
土库曼斯坦,36,女,保险业务员,asset-20260224201338-hrw4j,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/341b662b0ff0b0a6-asset-20260224201338-hrw4j.png
荷兰,39,女,店员/收银员,asset-20260224195339-t88dv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/82e44c7c58b4a257-asset-20260224195339-t88dv.png
阿联酋,50,女,健身教练,asset-20260224195124-r4xrl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a965c2964c6599cf-asset-20260224195124-r4xrl.png
秘鲁,51,女,客服,asset-20260224201151-k4bsz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5f6f1e3e352bd9d4-asset-20260224201151-k4bsz.png
越南,40,女,设计师,asset-20260224201113-79xq7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/9a22b2e800eda76c-asset-20260224201113-79xq7.png
中国,23,女,婚礼策划师,asset-20260224200439-scwcc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d69eb3a4a828fede-asset-20260224200439-scwcc.png
波兰,23,男,司机/货车司机,asset-20260224195507-sphq8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7848ee5de2706e9c-asset-20260224195507-sphq8.png
中国,30,女,作家,asset-20260224200541-d8hkz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4cfbca8cc3ecf028-asset-20260224200541-d8hkz.png
墨西哥,34,女,银行柜员,asset-20260224195033-wc84m,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/856b38f4e43cb96d-asset-20260224195033-wc84m.png
马来西亚,89,男,退休人员,asset-20260224202250-rt6gh,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/fd2bdb43d480e0b6-asset-20260224202250-rt6gh.png
莫桑比克,32,女,药剂师,asset-20260224202328-dn2ts,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/dad2896a92fe270b-asset-20260224202328-dn2ts.png
哈萨克斯坦,22,男,文员/行政,asset-20260224201942-vw8qf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c9b4c878c0c16bf1-asset-20260224201942-vw8qf.png
日本,32,女,公务员,asset-20260224200549-9r9jn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0cd86651c59d3e86-asset-20260224200549-9r9jn.png
厄瓜多尔,35,女,网约车司机,asset-20260224194822-7c9t4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/e0ddea9c64461fb0-asset-20260224194822-7c9t4.png
古巴,85,女,退休人员,asset-20260224195434-sbzls,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/70e05ed41f1e8ef2-asset-20260224195434-sbzls.png
坦桑尼亚,49,男,银行柜员,asset-20260224203419-f69tz,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c1946a4b4f8cd3e8-asset-20260224203419-f69tz.png
马里,27,男,心理咨询师,asset-20260224203322-fpp7d,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/cf28dff685aa5c19-asset-20260224203322-fpp7d.png
中国,28,女,歌手,asset-20260224200656-xl99p,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/57c967d97a141030-asset-20260224200656-xl99p.png
中国,98,女,退休人员,asset-20260224201523-rhwt8,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/6c3a52536ccd085f-asset-20260224201523-rhwt8.png
中国,87,女,退休人员,asset-20260224201510-2rzjj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f793e3a57d55562f-asset-20260224201510-2rzjj.png
亚美尼亚,89,女,退休人员,asset-20260224195446-x78hw,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/df9daabbb6561a6e-asset-20260224195446-x78hw.png
中国,44,女,养蜂人,asset-20260224201303-m9t4g,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/261ae6fd884320af-asset-20260224201303-m9t4g.png
中国,29,女,大学生,asset-20260224200416-ln5xx,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0b82601fe4ed327c-asset-20260224200416-ln5xx.png
意大利,22,男,司机/货车司机,asset-20260224195853-sxlfl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/af4944ab3667128e-asset-20260224195853-sxlfl.png
印度尼西亚,22,男,宠物美容师,asset-20260224201852-sp49l,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c10ab5e4f045b3dd-asset-20260224201852-sp49l.png
津巴布韦,57,女,企业家/CEO,asset-20260224203020-vfql4,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/281f79fa363d0b9b-asset-20260224203020-vfql4.png
埃塞俄比亚,33,女,茶艺师,asset-20260224202708-k28xp,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/515be45ccb75d9b9-asset-20260224202708-k28xp.png
中国,22,女,律师,asset-20260224200434-z45xd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/22e39f12db845493-asset-20260224200434-z45xd.png
汤加,28,男,企业家/CEO,asset-20260224201553-pxgg7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/45ede95514d26b19-asset-20260224201553-pxgg7.png
巴西,31,男,律师,asset-20260224203306-lxqjf,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/c2a298bdc116a1cc-asset-20260224203306-lxqjf.png
法国,29,女,外卖员,asset-20260224195006-fdwr7,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/0849aa41c5a9d42b-asset-20260224195006-fdwr7.png
中国,27,女,医生,asset-20260224200423-fvx9m,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d851c10982aca98b-asset-20260224200423-fvx9m.png
韩国,48,女,画家/艺术家,asset-20260224201237-ft7k9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/a3f7dd7ce63764eb-asset-20260224201237-ft7k9.png
中国,37,女,导游,asset-20260224201316-ql9xl,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f6dd7634232f0806-asset-20260224201316-ql9xl.png
泰国,34,女,教师,asset-20260224200907-dk7jb,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/780fafda392ee70c-asset-20260224200907-dk7jb.png
老挝,86,女,退休人员,asset-20260224201459-2flbg,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/bab4cfcc4bb352bf-asset-20260224201459-2flbg.png
墨西哥,23,女,婚礼策划师,asset-20260224194737-h55vc,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/4372c77a86c471e9-asset-20260224194737-h55vc.png
中国,21,女,小贩/摊贩,asset-20260224200529-xxdcv,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ae938ff902bd8787-asset-20260224200529-xxdcv.png
印度,23,女,咖啡师,asset-20260224194502-kfr78,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/f23fff628dea2966-asset-20260224194502-kfr78.png
中国,29,女,销售,asset-20260224201017-m44v9,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1a62c36987dfdfd7-asset-20260224201017-m44v9.png
中国,50,女,导游,asset-20260224201155-6h7xj,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/5340dabeca89f503-asset-20260224201155-6h7xj.png
中国,31,男,修理工/水电工,asset-20260224201815-cvwfr,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/832844682ee02cbc-asset-20260224201815-cvwfr.png
厄瓜多尔,40,女,西餐厨师/糕点师,asset-20260224195250-sgvl5,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/1a915753211c2022-asset-20260224195250-sgvl5.png
委内瑞拉,34,女,牙医,asset-20260224202601-m2xmn,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/b13d18fbbf69fb05-asset-20260224202601-m2xmn.png
纳米比亚,27,女,教师,asset-20260224202556-lj27s,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/7d1e9f20203c4931-asset-20260224202556-lj27s.png
格陵兰,57,女,银行柜员,asset-20260224201454-xmqh6,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/d5befebdc3dced6b-asset-20260224201454-xmqh6.png
德国,53,男,程序员,asset-20260224200041-hqcxd,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/ef217285f86ceeb9-asset-20260224200041-hqcxd.png
哥伦比亚,79,女,退休人员,asset-20260224203031-76tns,https://sscm-media.oss-cn-guangzhou.aliyuncs.com/image/migrated/62d49a7e5e8e38f5-asset-20260224203031-76tns.png
